Association Id,Association Name,Club Id,Club Name,Abbreviation,TimeStamp,Address1,Address2,SubUrb,State,Country,Postal Code,Phone,Email
6428,Narrabri Touch Incorporated,0,Narrabri Touch Incorporated,,8/12/2019 9:13:08 AM,PO Box 267,,NSW,AUSTRALIA,2390,0457402528,narrabritouch@yahoo.com.au
6429,Nelson Bay Touch Association,0,Nelson Bay Touch Association,,11/10/2019 10:32:39 AM,"8 Biscay Cl ",,NSW,AUSTRALIA,2316,,
6430,Newcastle City Touch Association,0,Newcastle City Touch Association,,7/29/2019 11:15:33 AM,"Newcastle City Touch P.O. Box 32 ",,NSW,AUSTRALIA,2289,,
6431,The Forum Social Sport,0,The Forum Social Sport,,8/1/2017 11:58:18 AM,,,NSW,Australia,,,
6433,Noosa Touch Association,0,Noosa Touch Association,,7/5/2019 11:08:15 AM,PO Box 731,,QLD,AUSTRALIA,4565,,
6435,NQTA Events,0,NQTA Events,,11/6/2019 5:06:28 PM,PO Box 832,,QLD,AUSTRALIA,4812,(07) 4725 6133,admin@nqtouch.com.au
6436,Northern Districts Touch Association,0,Northern Districts Touch Association,,8/12/2019 9:13:08 AM,PO Box 175,,WA,AUSTRALIA,6018,,admin@ndtouch.com
6437,Northern Eagles Touch Association,0,Northern Eagles Touch Association,,8/12/2019 9:13:08 AM,,,NSW,Australia,,,
6439,Nowra Shoalhaven Touch Association Inc,0,Nowra Shoalhaven Touch Association Inc,,8/12/2019 9:13:08 AM,5 Peachtree Close,,NSW,AUSTRALIA,2540,0405940653,anna.roose@outlook.com
6440,New South Wales Touch Association,0,New South Wales Touch Association,,10/31/2019 8:43:46 AM,PO Box 27,,NSW,Australia,2207,0295589333,nswtouch@nswtouch.com.au
6441,Oberon Touch Association,0,Oberon Touch Association,,8/12/2019 9:13:08 AM,C/- 91 Queen Street,,NSW,AUSTRALIA,2787,,
6442,Old Bar Touch Football Association,0,Old Bar Touch Football Association,,9/6/2019 3:44:07 PM,PO Box 3,,NSW,AUSTRALIA,2430,,obpirates@bigpond.com
6443,Parkes Touch Association,0,Parkes Touch Association,,8/12/2019 9:13:08 AM,PO Box 271,,NSW,AUSTRALIA,2870,,parkespumas@gmail.com
6444,Melbourne Touch Football,0,Melbourne Touch Football,,8/12/2019 9:13:08 AM,PO Box 4466,,VIC,AUSTRALIA,3052,0413253363,melbournetf@gmail.com
6445,Parramatta District Touch Association,0,Parramatta District Touch Association,,8/12/2019 9:13:08 AM,PO Box 3101,,NSW,AUSTRALIA,2151,0407 928 308,parratouch@hotmail.com
6447,Peel District Touch Association,0,Peel District Touch Association,,8/1/2019 2:16:15 PM,Meadow Springs Sporting Complex,,WA,AUSTRALIA,6210,0478 602 567,peeltouch@hotmail.com
6448,Peninsula Touch Association,0,Peninsula Touch Association,,8/12/2019 9:13:08 AM,PO Box 279,,NSW,AUSTRALIA,2256,,peninsula.touch@gmail.com
6449,Port Lincoln Touch Association,0,Port Lincoln Touch Association,,8/12/2019 9:13:08 AM,P.O.Box 1259,,SA,AUSTRALIA,5606,,portlincolntouch@gmail.com
6450,Port Macquarie Touch Association,0,Port Macquarie Touch Association,,8/12/2019 9:13:08 AM,PO Box 756,,NSW,AUSTRALIA,2444,0413767831,portmakostouch@gmail.com
6452,Quirindi Touch Association,0,Quirindi Touch Association,,8/12/2019 9:13:08 AM,longfield park,,NSW,AUSTRALIA,2343,,
6453,Redcliffe & Districts Touch Association,0,Redcliffe & Districts Touch Association,,7/4/2019 1:30:12 PM,21 Melville Parade,,QLD,AUSTRALIA,4509,0412 676 967,redcliffetouch@outllook.com
6454,Rockhampton Junior Touch Association,0,Rockhampton Junior Touch Association,,8/12/2019 9:13:08 AM,"PO Box 9690 ",,QLD,Australia,4701,0409631633,admin@rockytouch.com
6455,Rockhampton Senior Touch Association,0,Rockhampton Senior Touch Association,,10/2/2019 10:36:16 AM,PO Box 9690,,QLD,AUSTRALIA,4701,0409 631 633,admin@rockytouch.com
6456,Rosalie Touch Association,0,Rosalie Touch Association,,8/12/2019 9:13:08 AM,PO Box 1425,,WA,AUSTRALIA,6904,,administrator@rosalietouch.com.au
6457,Ryde Eastwood Touch Association,0,Ryde Eastwood Touch Association,,10/11/2019 2:05:50 PM,145 Thompson St,,NSW,AUSTRALIA,2047,0407 564 442,rydetouch@gmail.com
6459,Scone Touch Association,0,Scone Touch Association,,8/12/2019 9:13:08 AM,PO Box 49,,NSW,Australia,2337,,sconetouch@gmail.com
6461,Shepparton Touch Association,0,Shepparton Touch Association,,8/12/2019 9:13:08 AM,PO Box 328,,VIC,AUSTRALIA,3630,03 9681 3000,Ian.leach@touchfootball.com.au
6462,Singleton District Touch Association,0,Singleton District Touch Association,,9/9/2019 8:58:30 PM,PO Box,,NSW,AUSTRALIA,2330,,Singleton.touch@yahoo.com
6466,South Tweed Community Touch Football Association,0,South Tweed Community Touch Football Association,,9/11/2019 10:07:01 AM,P.O Box 802,,NSW,AUSTRALIA,2486,,southtweed_touch@hotmail.com
6467,South West Queensland Touch Association,0,South West Queensland Touch Association,,10/9/2019 4:12:25 PM,"PO Box 550 ",,QLD,AUSTRALIA,4350,0417 419 837,admin@swqtouch.com
6469,Southern Touch Association,0,Southern Touch Association,,10/7/2019 3:10:47 PM,P.O. Box 229,,TAS,AUSTRALIA,7018,03 62441130,admin@southerntouch.com.au
6470,St Georges Basin Touch Association,0,St Georges Basin Touch Association,,8/12/2019 9:13:08 AM,PO Box 21,,NSW,AUSTRALIA,2540,,basintouch@gmail.com
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,0,Sunshine Coast Fraser & Burnett Districts Touch Association,,11/26/2019 7:38:49 AM,P.O. Box 485,,QLD,AUSTRALIA,4507,0407645203,nat@sctouch.com.au
6473,Tarcutta Touch Association,0,Tarcutta Touch Association,,8/12/2019 9:13:08 AM,Sydney Street,,NSW,AUSTRALIA,2652,,tarcuttatouch@gmail.com
6474,Taree Touch Association,0,Taree Touch Association,,8/20/2019 4:33:27 PM,1,,NSW,AUSTRALIA,1,,tareetouch01@gmail.com
6475,Taren Point Touch Association,0,Taren Point Touch Association,,11/1/2019 3:57:59 PM,114 Wilson Parade,,NSW,AUSTRALIA,2233,,pointerstouch@hotmail.com
6476,Touch Football Tasmania,0,Touch Football Tasmania,,8/12/2019 9:13:08 AM,"Sport and Recreation House ",1 Selfs Point Road,TAS,AUSTRALIA,7008,0438279798,des.fogarty@touchfootball.com.au
6477,The Rock and District Touch Association,0,The Rock and District Touch Association,,8/12/2019 9:13:08 AM,RMB 606,,NSW,AUSTRALIA,2656,,tashgowland82@gmail.com
6480,Tom Price Touch Association,0,Tom Price Touch Association,,8/12/2019 9:13:08 AM,PO Box,,WA,AUSTRALIA,6751,,michael.turrill@gmail.com
6481,Tompkins Park Touch Association,0,Tompkins Park Touch Association,,9/2/2019 1:35:30 PM,PO Box 1620,,WA,AUSTRALIA,6156,0431081053,tompkinsparktouch@gmail.com
6482,Toowoomba Touch Association,0,Toowoomba Touch Association,,8/12/2019 9:13:08 AM,PO Box 8090,,QLD,AUSTRALIA,4350,0418 790 638,president@toowoombatouch.com.au
6483,National Referees,0,National Referees,,8/12/2019 9:13:08 AM,"PO Box 9078 ",,Australian Capital Territory,AUSTRALIA,2600,0262122800,
6485,Touch Football Western Australia,0,Touch Football Western Australia,,5/21/2019 5:40:59 PM,7 Delawney St,,WA,AUSTRALIA,6021,08 9319 4600,warren.smiles@touchfootball.com.au
6486,Touch Football Victoria,0,Touch Football Victoria,,8/12/2019 9:13:08 AM,Level 2 Sports House,375 Albert Road,VIC,AUSTRALIA,3206,(03) 9681 3000,troy.rolle@touchfootball.com.au
6487,Townsville Touch Football,0,Townsville Touch Football,,11/10/2019 6:13:36 PM,P.O. Box 7576,,QLD,AUSTRALIA,4814,(07) 4778 2879,jan@townsvilletouch.com
6489,Tully Touch Association,0,Tully Touch Association,,7/23/2019 5:34:34 PM,"P.O. Box 874 ",,QLD,AUSTRALIA,4854,0458 665 216,tullytouch@hotmail.com
6496,Wallsend Touch Association,0,Wallsend Touch Association,,7/5/2019 2:41:39 PM,Po Box 320,,NSW,AUSTRALIA,2287,0249533897,admin@wallsendtouch.com.au
6497,Wanneroo Touch Association,0,Wanneroo Touch Association,,8/12/2019 9:13:08 AM,Kingsway Sports Complex,Hepburn Ave,WA,AUSTRALIA,6065,,
6498,Northern Beaches Touch Association,0,Northern Beaches Touch Association,,8/12/2019 9:13:08 AM,PO Box 54,,NSW,AUSTRALIA,2101,,
6499,Wauchope Summer Touch inc,0,Wauchope Summer Touch inc,,8/14/2019 1:37:27 PM,21 Lincoln Rd,,NSW,AUSTRALIA,2444,040472922990,wauchopesummertouch@gmail.com
6501,Western Suburbs Touch Football Association,0,Western Suburbs Touch Football Association,,11/5/2019 9:01:16 PM,,,NSW,Australia,,,
6502,Westmead Touch Association,0,Westmead Touch Association,,11/30/2019 8:47:46 AM,PO Box 277,,NSW,AUSTRALIA,2145,0426404016,info@westmeadtouchfootball.com.au
6503,Westside Touch Association,0,Westside Touch Association,,8/12/2019 9:13:08 AM,PO Box 632,,VIC,Australia,3027,0400902259,westsidetouch@hotmail.com
6505,Woolgoolga Touch Association,0,Woolgoolga Touch Association,,9/16/2019 4:36:42 PM,37 Blue Gum Avenue,,NSW,AUSTRALIA,2456,,
6506,Yamba Touch Association,0,Yamba Touch Association,,8/12/2019 9:13:08 AM,Yamba Sporting Complex,8 Uki St,NSW,AUSTRALIA,2464,0419973780,yambatouch@hotmail.com
6508,Young Touch Association,0,Young Touch Association,,8/25/2019 5:58:59 PM,PO BOX 22,,NSW,AUSTRALIA,2594,,
6509,Northern Eagles Region,0,Northern Eagles Region,,8/12/2019 9:13:08 AM,P.O.Box,338,NSW,AUSTRALIA,2448,0437119283,nswnortherneagles@gmail.com
6510,Southern Suns,0,Southern Suns,,8/12/2019 9:13:08 AM,,,NSW,Australia,,,
6511,Sydney Mets Region,0,Sydney Mets Region,,8/12/2019 9:13:08 AM,,,NSW,Australia,,,
6512,Sydney Rebels Region,0,Sydney Rebels Region,,8/12/2019 9:13:08 AM,,,NSW,Australia,,,
6513,Sydney Scorpions Region,0,Sydney Scorpions Region,,8/12/2019 9:13:08 AM,,,NSW,Australia,,,
6514,Albury Touch Association,0,Albury Touch Association,,8/17/2019 8:03:32 AM,Post Office Box 59,,NSW,AUSTRALIA,2641,0418 166762,kate@alburytouch.com
6517,Eatons Hill State School Auskick Centre,0,Eatons Hill State School Auskick Centre,,9/24/2019 1:21:56 PM,Marylin Terrace,,QLD,AUSTRALIA,4037,0439 136 996,chris.ryan@afl.com.au
6518,Hercules Road State School Auskick Centre,0,Hercules Road State School Auskick Centre,,9/24/2019 1:21:56 PM,PO Box 97,,QLD,AUSTRALIA,4034,0437 841 308,marcus.macdonald-camden@afl.com.au
6519,Kuraby State School Auskick Centre,0,Kuraby State School Auskick Centre,,8/30/2019 4:57:16 PM,PO Box 3457,,QLD,AUSTRALIA,4170,07 3394 2198,matt.bateman@afl.com.au
6524,Bluewater State School Auskick Centre,0,Bluewater State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 634,Thuringowa Central BC,QLD,AUSTRALIA,4817,47234000,alex.clarey@afl.com.au
6526,Gladstone South State School Auskick Centre,0,Gladstone South State School Auskick Centre,,8/30/2019 10:53:17 AM,153 Toolooa Street,,QLD,AUSTRALIA,4680,0404 986 543,Capricornia.auskick@hotmail.com
6527,Moruya Touch Association,0,Moruya Touch Association,,11/11/2019 4:57:07 PM,30 Annette’s parade,,NSW,AUSTRALIA,2537,,
6528,Windsor South PS (After School) Auskick Centre,0,Windsor South PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,church st,,NSW,AUSTRALIA,2756,,
6531,Penrith South PS (After School) Auskick Centre,0,Penrith South PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 435,,NSW,AUSTRALIA,2767,,
6533,Balmain PS (After School) Auskick Centre,0,Balmain PS (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6534,Ashfield PS (After School) Auskick Centre,0,Ashfield PS (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6535,St Margaret Marys (After School) Auskick Centre,0,St Margaret Marys (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6536,St Mary St Joseph ((After School) ) Auskick Centre,0,St Mary St Joseph ((After School) ) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6537,Annandale North PS (After School) Auskick Centre,0,Annandale North PS (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6538,Our Lady Of Annunciation (After School) Auskick Centre,0,Our Lady Of Annunciation (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6540,Maroubra Bay PS (After School) Auskick Centre,0,Maroubra Bay PS (After School) Auskick Centre,,8/30/2019 10:53:17 AM,PO BOX 333,,NSW,AUSTRALIA,2012,,
6541,Bexley North PS (After School) Auskick Centre,0,Bexley North PS (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6550,Laguna Street PS (After School) Auskick Centre,0,Laguna Street PS (After School) Auskick Centre,,8/6/2019 4:26:01 PM,,,NSW,AUSTRALIA,,,
6551,Hughenden State School Auskick Centre,0,Hughenden State School Auskick Centre,,8/30/2019 4:57:16 PM,,,QLD,AUSTRALIA,,,
6552,Tweed Heads State School,0,Tweed Heads State School,,12/1/2017 11:35:18 AM,,,NSW,AUSTRALIA,,,
6555,Redeemer Lutheran College (Rochedale) Auskick Centre,0,Redeemer Lutheran College (Rochedale) Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 3457,,QLD,AUSTRALIA,4170,07 3394 2198,matthew.bateman@afl.com.au
6556,Moore Park Tigers Auskick Centre,0,Moore Park Tigers Auskick Centre,,8/31/2019 9:46:37 PM,28 Ridge Street,,NSW,AUSTRALIA,2010,0411 431 907,president@mooreparktigers.com.au
6557,Aranda PS (After School) Auskick Centre,0,Aranda PS (After School) Auskick Centre,,9/9/2019 3:06:09 PM,PO BOX 171,,ACT,AUSTRALIA,2606,,development.bfc@aflnswact.com.au
6565,Samoa - Admin,0,Samoa - Admin,,3/3/2019 3:48:32 PM,SASNOC OLYMPIC HOUSE,,FALEATA WEST,SAMOA,NA,(685) 25033,nynette.sass@gmail.com
6569,Mackay Central State School Auskick Centre,0,Mackay Central State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 475,,QLD,AUSTRALIA,4750,0435437751,dan.cordwell@afl.com.au
6571,Whitsundays Touch Association,0,Whitsundays Touch Association,,7/23/2019 2:14:22 PM,PO Box 760,,QLD,AUSTRALIA,4802,0418 622 224,whitsundaytouch@hotmail.com
6573,Shoalhaven Community Centre,0,Shoalhaven Community Centre,,12/1/2017 11:35:18 AM,,,NSW,AUSTRALIA,,,
880,Alex Hills JAFC Auskick Centre,0,Alex Hills JAFC Auskick Centre,,7/18/2019 1:25:48 PM,PO Box 3457,,QLD,AUSTRALIA,4170,3394 2198,registrar.ahjafc@gmail.com
881,Algester State School Auskick Centre,0,Algester State School Auskick Centre,,9/24/2019 1:21:55 PM,PO Box 3457,,QLD,AUSTRALIA,4170,3394 2198,sally.young@afl.com.au
882,All Saints Anglican College Auskick Centre,0,All Saints Anglican College Auskick Centre,,8/30/2019 10:53:17 AM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,joel.newman@afl.com.au
884,Alligator Creek Auskick Centre,0,Alligator Creek Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 475,,QLD,AUSTRALIA,4750,0435437751,dan.cordwell@afl.com.au
888,Annandale State School Auskick Centre,0,Annandale State School Auskick Centre,,9/5/2019 1:49:43 PM,PO Box 634,Thuringowa Central BC,QLD,AUSTRALIA,4817,4723 4000,alex.clarey@afl.com.au
889,Arundel State School Auskick Centre,0,Arundel State School Auskick Centre,,9/24/2019 1:21:55 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,5594 5722,massimo.piscioneri@afl.com.au
890,Ascot State School Auskick Centre,0,Ascot State School Auskick Centre,,8/30/2019 10:53:17 AM,"Pringle St, Ascot QLD 4007",,QLD,AUSTRALIA,4007,0439 136 996,chris.ryan@afl.com.au
892,Ashgrove State School Auskick Centre,0,Ashgrove State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 97,,QLD,AUSTRALIA,4034,3865 8700,michael.hyndman@afl.com.au
893,Ashmore State School Auskick Centre,0,Ashmore State School Auskick Centre,,9/24/2019 1:21:55 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,Massimo.Piscioneri@afl.com.au
894,Aspley East State School Auskick Centre,0,Aspley East State School Auskick Centre,,9/24/2019 1:21:55 PM,"31 Helena St, Aspley QLD 4034",,QLD,AUSTRALIA,4034,0439 136 996,chris.ryan@afl.com.au
895,Aspley JAFC (Graham Road) Auskick Centre,0,Aspley JAFC (Graham Road) Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 97,,QLD,AUSTRALIA,4034,1300auskick,aflauskick@afl.com.au
898,Aspley State School Auskick Centre,0,Aspley State School Auskick Centre,,8/1/2019 2:05:13 PM,"Keong Rd, Albany Creek QLD 4035",,QLD,AUSTRALIA,4034,0439 136 996,chris.ryan@afl.com.au
899,Aspley (Special School) Auskick Centre,0,Aspley (Special School) Auskick Centre,,8/30/2019 4:57:16 PM,PO Box 97,,QLD,AUSTRALIA,4034,3865 8700,brisbanenorth@aflq.com.au
900,Atherton Auskick Centre,0,Atherton Auskick Centre,,8/30/2019 10:53:17 AM,45 - 61 Tills Street,,QLD,AUSTRALIA,4870,0428431219,ryan.villalba@afl.com.au
902,Avoca State School Auskick Centre,0,Avoca State School Auskick Centre,,8/30/2019 10:53:17 AM,49 Beatrice st,,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
903,Ayr East State School Auskick Centre,0,Ayr East State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 634,Thuringowa Central BC,QLD,AUSTRALIA,4817,47234000,alex.clarey@afl.com.au
904,Babinda State School Auskick Centre,0,Babinda State School Auskick Centre,,10/10/2019 10:49:47 AM,45 - 61 Tills Street,,QLD,AUSTRALIA,4870,0428431219,ryan.villalba@afl.com.au
906,Bakers Creek JAFC Auskick Centre,0,Bakers Creek JAFC Auskick Centre,,8/30/2019 10:53:17 AM,Marian State School,,QLD,AUSTRALIA,4740,0435437751,dan.cordwell@afl.com.au
908,Bald Hills State School Auskick Centre,0,Bald Hills State School Auskick Centre,,9/24/2019 1:21:55 PM,PO Box 97,,QLD,AUSTRALIA,4034,0437 841 308,marcus.macdonald-camden@afl.com.au
910,Banksia Beach State School Auskick Centre,0,Banksia Beach State School Auskick Centre,,9/24/2019 1:21:55 PM,PO Box 97,,QLD,AUSTRALIA,4034,38658700,madison.crowley-long@afl.com.au
914,Bargara State School Auskick Centre,0,Bargara State School Auskick Centre,,8/30/2019 10:53:17 AM,"49 Beatrice St ",,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
916,Bauple State School Auskick Centre,0,Bauple State School Auskick Centre,,8/30/2019 10:53:17 AM,138-172 Pantlins Lane,,QLD,AUSTRALIA,4655,0430 519 439,kyle.povah@afl.com.au
917,Bay Power AFC Auskick Centre,0,Bay Power AFC Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 1304,,QLD,AUSTRALIA,4655,0439721874,kieron.hyndman@afl.com.au
918,Beachmere State School Auskick Centre,0,Beachmere State School Auskick Centre,,9/24/2019 1:20:03 PM,PO Box 97,,QLD,AUSTRALIA,4034,38658700,madison.crowley-long@afl.com.au
919,Beaudesert State School Auskick Centre,0,Beaudesert State School Auskick Centre,,9/24/2019 1:21:55 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,Nicholas.Liparota@afl.com.au
920,Beechmont State School Auskick Centre,0,Beechmont State School Auskick Centre,,8/30/2019 4:57:16 PM,Po Box 5898 GCMC Bundall,,QLD,AUSTRALIA,4217,"5594 5722 ",adam.dunning@aflq.com.au
921,Beenleigh JAFC Auskick Centre,0,Beenleigh JAFC Auskick Centre,,8/30/2019 10:53:17 AM,Dauth Park,Alamein Street,QLD,AUSTRALIA,4207,3391 3325,Nicholas.Liparota@afl.com.au
922,Beerwah State School Auskick Centre,0,Beerwah State School Auskick Centre,,8/30/2019 4:57:16 PM,PO Box 5547,,QLD,AUSTRALIA,4558,07 5451 0233,suncoast@aflq.com.au
923,Belgian Gardens Auskick Centre,0,Belgian Gardens Auskick Centre,,9/5/2019 1:49:43 PM,PO Box 634,Thuringowa Central BC,QLD,AUSTRALIA,4817,0447003139,alex.clarey@afl.com.au
924,Bellevue Park State School Auskick Centre,0,Bellevue Park State School Auskick Centre,,9/16/2019 2:51:48 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,5594 5722,Tyson.Kulari@afl.com.au
926,Bentley Park State School Auskick Centre,0,Bentley Park State School Auskick Centre,,8/30/2019 10:53:17 AM,45 - 61 Tills Street,,QLD,AUSTRALIA,4870,0428431219,ryan.villalba@afl.com.au
928,Bethania Lutheran College Auskick Centre,0,Bethania Lutheran College Auskick Centre,,9/5/2019 1:49:43 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,Nicholas.Liparota@afl.com.au
929,Biboohra State School Auskick Centre,0,Biboohra State School Auskick Centre,,10/8/2019 12:53:29 PM,45 - 61 Tills Street,,QLD,AUSTRALIA,4870,0428431219,ryan.villalba@afl.com.au
930,Biggenden State School Auskick Centre,0,Biggenden State School Auskick Centre,,8/30/2019 10:53:17 AM,122 Frederick Street,,QLD,AUSTRALIA,4621,0430 519 439,kyle.povah@afl.com.au
931,Biggera Waters State School Auskick Centre,0,Biggera Waters State School Auskick Centre,,8/30/2019 10:53:17 AM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,Massimo.Piscioneri@afl.com.au
933,Birkdale South State School Auskick Centre,0,Birkdale South State School Auskick Centre,,9/24/2019 1:21:55 PM,PO Box 3457,,QLD,AUSTRALIA,4170,07 3394 2198,mathew.bateman@afl.com.au
934,Birkdale State School Auskick Centre,0,Birkdale State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 3457,,QLD,AUSTRALIA,4170,07 3394 2198,matthew.bateman@afl.com.au
935,Bits JAFC Auskick Centre,0,Bits JAFC Auskick Centre,,8/30/2019 10:53:17 AM,1 Jacaranda Drive,,QLD,AUSTRALIA,4680,,capricornia.auskick@hotmail.com
936,Blackwater State School Auskick Centre,0,Blackwater State School Auskick Centre,,9/24/2019 1:20:03 PM,Blackwater State School,Wade Street,QLD,AUSTRALIA,4717,4927 3432,capricornia.auskick@hotmail.com
937,Bli Bli SS Auskick Centre,0,Bli Bli SS Auskick Centre,,9/16/2019 5:13:22 PM,PO Box 5547,,QLD,AUSTRALIA,4558,07 5451 0233,suncoast@aflq.com.au
940,Bohlevale Auskick Centre,0,Bohlevale Auskick Centre,,9/17/2019 9:49:30 AM,PO Box 634,Thuringowa Central BC,QLD,AUSTRALIA,4817,4723 4000,alex.clarey@afl.com.au
942,Boonah State School Auskick Centre,0,Boonah State School Auskick Centre,,8/30/2019 4:57:16 PM,PO Box 3457,,QLD,AUSTRALIA,4170,3394 2198,brendan.davis@afl.com.au
943,Boondall State School Auskick Centre,0,Boondall State School Auskick Centre,,8/30/2019 10:53:17 AM,"Cnr Sandgate and Roscommon Roads, Boondall QLD 403",,QLD,AUSTRALIA,4034,0439 136 996,chris.ryan@afl.com.au
945,Boronia Heights State School Auskick Centre,0,Boronia Heights State School Auskick Centre,,9/24/2019 1:20:03 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,Nicholas.Liparota@afl.com.au
946,Branyan Road State School Auskick Centre,0,Branyan Road State School Auskick Centre,,8/30/2019 10:53:17 AM,49 Beatrice St,,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
947,Brassall State School Auskick Centre,0,Brassall State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 3457,,QLD,AUSTRALIA,4170,3394 2198,brendan.davis@afl.com.au
948,Aspley JAFC (Brendale Sporting Complex) Auskick Centre,0,Aspley JAFC (Brendale Sporting Complex) Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 97,,QLD,AUSTRALIA,4034,1300auskick,aflauskick@afl.com.au
949,Bribie Island JAFC Auskick Centre,0,Bribie Island JAFC Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 97,,QLD,AUSTRALIA,4034,0439 423 233,madison.crowley-long@afl.com.au
950,Brisbane Boys College Auskick Centre,0,Brisbane Boys College Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 97,,QLD,AUSTRALIA,4034,3865 8700,Michael.Hyndman@afl.com.au
951,Broadbeach JAFC Auskick Centre,0,Broadbeach JAFC Auskick Centre,,7/17/2019 11:52:07 AM,"Po Box 644 ",,QLD,AUSTRALIA,4220,(07)5594 2566,joel.newman@afl.com.au
952,Broadbeach State School Auskick Centre,0,Broadbeach State School Auskick Centre,,8/30/2019 10:53:17 AM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,0468 886 407,joel.newman@afl.com.au
953,Brookfield State School Auskick Centre,0,Brookfield State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 97,,QLD,AUSTRALIA,4034,3865 8700,michael.hyndman@afl.com.au
954,Brothers JAFC Auskick Centre,0,Brothers JAFC Auskick Centre,,8/30/2019 10:53:17 AM,Millewa St,,QLD,AUSTRALIA,4700,0404986543,capricornia.auskick@hotmail.com
955,Bucasia State School Auskick Centre,0,Bucasia State School Auskick Centre,,8/30/2019 10:53:17 AM,PO Box 475,,QLD,AUSTRALIA,4750,0435437751,dan.cordwell@afl.com.au
956,Buddina State School Auskick Centre,0,Buddina State School Auskick Centre,,10/9/2019 11:05:36 AM,PO Box 5547,,QLD,AUSTRALIA,4558,07 5451 0233,suncoast@aflq.com.au
958,Bundaberg East State School Auskick Centre,0,Bundaberg East State School Auskick Centre,,9/5/2019 1:49:43 PM,49 Beatrice St,,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
959,Bundaberg Juniors  Auskick Centre,0,Bundaberg Juniors  Auskick Centre,,8/30/2019 10:53:17 AM,c/- PO Box 2988,,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
960,Bundaberg North State School Auskick Centre,0,Bundaberg North State School Auskick Centre,,8/30/2019 10:53:17 AM,"49 Beatrice St ",,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
962,Burleigh Heads State School Auskick Centre,0,Burleigh Heads State School Auskick Centre,,9/24/2019 1:21:55 PM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,0468 886 407,joel.newman@afl.com.au
963,Burleigh JAFC Auskick Centre,0,Burleigh JAFC Auskick Centre,,7/17/2019 11:52:07 AM,PO Box 796,,QLD,AUSTRALIA,4220,(07)5594 2566,Tim.Searl@aflq.com.au
964,Burnett Heads Auskick Centre,0,Burnett Heads Auskick Centre,,8/30/2019 10:53:17 AM,49 Beatrice st,,QLD,AUSTRALIA,4670,0420 980 514,shaun.stone@aflq.com.au
966,Burpengary State School Auskick Centre,0,Burpengary State School Auskick Centre,,9/24/2019 1:21:55 PM,PO Box 97,,QLD,AUSTRALIA,4034,3865 8700,madison.crowley-long@afl.com.au
967,Burrowes State School Auskick Centre,0,Burrowes State School Auskick Centre,,8/30/2019 10:53:17 AM,Po Box 5898,GCMC,QLD,AUSTRALIA,4217,55945722,Nicholas.Liparota@afl.com.au
